AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.56
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  10.7444  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -3.38744  Zero lift angle of attack (deg)
  3.93729  Cn slope for zero lift (dimensionless)
 0.971122  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -2.12  Angle of attack for minimum CD (deg)
 0.153447  Minimum CD value
-180.00    0.000  0.2116 -0.0000
-170.00    0.228  0.2354  0.2315
-160.00    0.457  0.3036 -0.0829
-150.00    0.411  0.4079 -0.0365
-140.00    0.381  0.5353 -0.0042
-130.00    0.341  0.6697  0.0272
-120.00    0.280  0.7943  0.0583
-110.00    0.198  0.8932  0.0871
-100.00    0.101  0.9536  0.1107
 -90.00    0.000  0.9672  0.1262
 -80.00   -0.101  0.9536  0.1377
 -70.00   -0.198  0.8932  0.1398
 -60.00   -0.280  0.7943  0.1344
 -50.00   -0.341  0.6697  0.1250
 -40.00   -0.381  0.5353  0.1174
 -30.00   -0.410  0.4079  0.1219
 -20.00   -0.456  0.3035  0.1664
 -10.00   -0.186  0.2087  0.0735
  -4.17   -0.042  0.1536 -0.0780
  -3.17    0.024  0.1535 -0.0791
  -2.12    0.093  0.1535 -0.0800
  -1.08    0.162  0.1535 -0.0811
  -0.05    0.230  0.1535 -0.0817
  -0.03    0.230  0.1535 -0.0817
   1.16    0.311  0.1536 -0.0824
   2.32    0.387  0.1537 -0.0830
   3.48    0.463  0.1539 -0.0835
   4.64    0.537  0.1541 -0.0834
   5.81    0.608  0.1543 -0.0829
   6.97    0.676  0.1547 -0.0816
   8.13    0.732  0.1551 -0.0782
  10.74    0.757  0.1624 -0.0608
  13.36    0.663  0.2137 -0.0561
  15.98    0.640  0.2454 -0.0611
  18.60    0.654  0.2770 -0.0687
  21.21    0.651  0.3166 -0.0812
  23.83    0.631  0.3440 -0.0970
  26.45    0.612  0.3713 -0.1129
  29.06    0.593  0.3986 -0.1287
  31.68    0.579  0.4299 -0.1404
  34.30    0.568  0.4631 -0.1499
  36.91    0.557  0.4964 -0.1594
  39.53    0.546  0.5296 -0.1689
  42.15    0.532  0.5644 -0.1770
  44.77    0.517  0.5995 -0.1849
  47.38    0.502  0.6346 -0.1927
  50.00    0.487  0.6697 -0.2006
  60.00    0.400  0.7943 -0.2274
  70.00    0.283  0.8932 -0.2507
  80.00    0.145  0.9536 -0.2699
  90.00    0.000  0.9672 -0.2837
 100.00   -0.101  0.9536 -0.2951
 110.00   -0.198  0.8932 -0.2972
 120.00   -0.280  0.7943 -0.2918
 130.00   -0.341  0.6697 -0.2824
 140.00   -0.381  0.5353 -0.2747
 150.00   -0.410  0.4079 -0.2793
 160.00   -0.457  0.3036 -0.3242
 170.00   -0.228  0.2354 -0.2895
 180.00    0.000  0.2116 -0.0000
