AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.242
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  10.8307  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
  -3.5358  Zero lift angle of attack (deg)
   6.4872  Cn slope for zero lift (dimensionless)
  1.62662  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -2.12  Angle of attack for minimum CD (deg)
 0.0113934  Minimum CD value
-180.00    0.000  0.1115 -0.0000
-170.00    0.393  0.1525  0.3990
-160.00    0.787  0.2701 -0.1428
-150.00    0.707  0.4498 -0.0628
-140.00    0.656  0.6692 -0.0071
-130.00    0.587  0.9009  0.0469
-120.00    0.482  1.1155  0.1004
-110.00    0.341  1.2858  0.1501
-100.00    0.175  1.3899  0.1908
 -90.00    0.000  1.4132  0.2175
 -80.00   -0.175  1.3899  0.2373
 -70.00   -0.341  1.2858  0.2409
 -60.00   -0.482  1.1155  0.2316
 -50.00   -0.587  0.9009  0.2154
 -40.00   -0.656  0.6692  0.2023
 -30.00   -0.707  0.4498  0.2102
 -20.00   -0.785  0.2699  0.2867
 -10.00   -0.321  0.1066  0.1268
  -4.17   -0.072  0.0116 -0.1343
  -3.17    0.042  0.0115 -0.1362
  -2.12    0.160  0.0114 -0.1378
  -1.08    0.278  0.0114 -0.1396
  -0.05    0.396  0.0115 -0.1406
  -0.05    0.396  0.0115 -0.1406
   1.17    0.535  0.0117 -0.1419
   2.35    0.666  0.0119 -0.1430
   3.52    0.798  0.0122 -0.1438
   4.70    0.925  0.0125 -0.1436
   5.87    1.048  0.0129 -0.1427
   7.05    1.165  0.0135 -0.1405
   8.22    1.261  0.0142 -0.1346
  10.83    1.304  0.0268 -0.1046
  13.44    1.142  0.1151 -0.0967
  16.05    1.102  0.1698 -0.1051
  18.66    1.127  0.2242 -0.1183
  21.28    1.121  0.2925 -0.1398
  23.89    1.088  0.3396 -0.1671
  26.50    1.054  0.3867 -0.1944
  29.11    1.021  0.4338 -0.2217
  31.72    0.997  0.4876 -0.2418
  34.33    0.978  0.5449 -0.2581
  36.94    0.959  0.6021 -0.2745
  39.55    0.941  0.6594 -0.2908
  42.17    0.916  0.7194 -0.3049
  44.78    0.890  0.7799 -0.3184
  47.39    0.865  0.8404 -0.3320
  50.00    0.839  0.9009 -0.3455
  60.00    0.688  1.1155 -0.3917
  70.00    0.487  1.2858 -0.4319
  80.00    0.249  1.3899 -0.4649
  90.00    0.000  1.4132 -0.4886
 100.00   -0.175  1.3899 -0.5083
 110.00   -0.341  1.2858 -0.5120
 120.00   -0.482  1.1155 -0.5026
 130.00   -0.587  0.9009 -0.4865
 140.00   -0.656  0.6692 -0.4733
 150.00   -0.707  0.4498 -0.4811
 160.00   -0.787  0.2701 -0.5585
 170.00   -0.393  0.1525 -0.4987
 180.00    0.000  0.1115 -0.0000
