AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 1
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
      180  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
      NaN  Zero lift angle of attack (deg)
        0  Cn slope for zero lift (dimensionless)
      NaN  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
      -10  Angle of attack for minimum CD (deg)
     0.35  Minimum CD value
-180.00    0.000  0.3500 -0.0001
-170.00    0.000  0.3500 -0.0001
-160.00    0.000  0.3500 -0.0001
-150.00    0.000  0.3500 -0.0001
-140.00    0.000  0.3500 -0.0001
-130.00    0.000  0.3500 -0.0001
-120.00    0.000  0.3500 -0.0001
-110.00    0.000  0.3500 -0.0001
-100.00    0.000  0.3500 -0.0001
 -90.00    0.000  0.3500 -0.0001
 -80.00    0.000  0.3500 -0.0001
 -70.00    0.000  0.3500 -0.0001
 -60.00    0.000  0.3500 -0.0001
 -50.00    0.000  0.3500 -0.0001
 -40.00    0.000  0.3500 -0.0001
 -30.00    0.000  0.3500 -0.0001
 -20.00    0.000  0.3500 -0.0001
 -10.00    0.000  0.3500 -0.0001
  -4.17    0.000  0.3500 -0.0001
  -3.17    0.000  0.3500 -0.0001
  -2.12    0.000  0.3500 -0.0001
  -1.08    0.000  0.3500 -0.0001
  -0.05    0.000  0.3500 -0.0001
   0.00    0.000  0.3500 -0.0001
   1.14    0.000  0.3500 -0.0001
   2.29    0.000  0.3500 -0.0001
   3.43    0.000  0.3500 -0.0001
   4.57    0.000  0.3500 -0.0001
   5.71    0.000  0.3500 -0.0001
   6.86    0.000  0.3500 -0.0001
   8.00    0.000  0.3500 -0.0001
  10.63    0.000  0.3500 -0.0001
  13.25    0.000  0.3500 -0.0001
  15.88    0.000  0.3500 -0.0001
  18.50    0.000  0.3500 -0.0001
  21.13    0.000  0.3500 -0.0001
  23.75    0.000  0.3500 -0.0001
  26.38    0.000  0.3500 -0.0001
  29.00    0.000  0.3500 -0.0001
  31.63    0.000  0.3500 -0.0001
  34.25    0.000  0.3500 -0.0001
  36.88    0.000  0.3500 -0.0001
  39.50    0.000  0.3500 -0.0001
  42.13    0.000  0.3500 -0.0001
  44.75    0.000  0.3500 -0.0001
  47.38    0.000  0.3500 -0.0001
  50.00    0.000  0.3500 -0.0001
  60.00    0.000  0.3500 -0.0001
  70.00    0.000  0.3500 -0.0001
  80.00    0.000  0.3500 -0.0001
  90.00    0.000  0.3500 -0.0001
 100.00    0.000  0.3500 -0.0001
 110.00    0.000  0.3500 -0.0001
 120.00    0.000  0.3500 -0.0001
 130.00    0.000  0.3500 -0.0001
 140.00    0.000  0.3500 -0.0001
 150.00    0.000  0.3500 -0.0001
 160.00    0.000  0.3500 -0.0001
 170.00    0.000  0.3500 -0.0001
 180.00    0.000  0.3500 -0.0001
