AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.73
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  10.6983  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -3.17661  Zero lift angle of attack (deg)
  2.57176  Cn slope for zero lift (dimensionless)
 0.622784  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -2.12  Angle of attack for minimum CD (deg)
 0.229388  Minimum CD value
-180.00    0.000  0.2651 -0.0001
-170.00    0.140  0.2797  0.1420
-160.00    0.280  0.3215 -0.0509
-150.00    0.252  0.3856 -0.0225
-140.00    0.234  0.4637 -0.0026
-130.00    0.209  0.5462  0.0166
-120.00    0.172  0.6227  0.0357
-110.00    0.122  0.6833  0.0534
-100.00    0.062  0.7204  0.0679
 -90.00    0.000  0.7287  0.0774
 -80.00   -0.062  0.7204  0.0844
 -70.00   -0.121  0.6833  0.0857
 -60.00   -0.172  0.6227  0.0824
 -50.00   -0.209  0.5462  0.0767
 -40.00   -0.234  0.4637  0.0720
 -30.00   -0.252  0.3856  0.0748
 -20.00   -0.280  0.3215  0.1021
 -10.00   -0.114  0.2633  0.0451
  -4.17   -0.026  0.2295 -0.0479
  -3.17    0.015  0.2294 -0.0486
  -2.12    0.057  0.2294 -0.0492
  -1.08    0.099  0.2294 -0.0498
  -0.05    0.141  0.2294 -0.0502
  -0.02    0.141  0.2294 -0.0502
   1.15    0.191  0.2295 -0.0506
   2.31    0.237  0.2296 -0.0510
   3.46    0.284  0.2297 -0.0513
   4.62    0.329  0.2298 -0.0512
   5.77    0.373  0.2299 -0.0509
   6.92    0.415  0.2301 -0.0501
   8.08    0.449  0.2304 -0.0480
  10.70    0.465  0.2349 -0.0373
  13.32    0.407  0.2663 -0.0345
  15.94    0.393  0.2858 -0.0375
  18.56    0.402  0.3052 -0.0422
  21.18    0.399  0.3295 -0.0499
  23.80    0.388  0.3463 -0.0596
  26.42    0.376  0.3631 -0.0693
  29.04    0.364  0.3798 -0.0790
  31.66    0.355  0.3990 -0.0862
  34.28    0.349  0.4194 -0.0920
  36.90    0.342  0.4398 -0.0978
  39.52    0.335  0.4602 -0.1037
  42.14    0.326  0.4816 -0.1087
  44.76    0.317  0.5031 -0.1135
  47.38    0.308  0.5247 -0.1183
  50.00    0.299  0.5462 -0.1231
  60.00    0.245  0.6227 -0.1396
  70.00    0.173  0.6833 -0.1539
  80.00    0.089  0.7204 -0.1656
  90.00    0.000  0.7287 -0.1741
 100.00   -0.062  0.7204 -0.1811
 110.00   -0.121  0.6833 -0.1824
 120.00   -0.172  0.6227 -0.1791
 130.00   -0.209  0.5462 -0.1734
 140.00   -0.234  0.4637 -0.1686
 150.00   -0.252  0.3856 -0.1714
 160.00   -0.280  0.3215 -0.1990
 170.00   -0.140  0.2797 -0.1777
 180.00    0.000  0.2651 -0.0001
