AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.317
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  10.8104  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -3.55141  Zero lift angle of attack (deg)
  5.84572  Cn slope for zero lift (dimensionless)
  1.46529  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -2.12  Angle of attack for minimum CD (deg)
 0.0448967  Minimum CD value
-180.00    0.000  0.1351 -0.0000
-170.00    0.354  0.1721  0.3595
-160.00    0.709  0.2780 -0.1287
-150.00    0.637  0.4400 -0.0566
-140.00    0.591  0.6376 -0.0064
-130.00    0.529  0.8463  0.0422
-120.00    0.434  1.0397  0.0905
-110.00    0.307  1.1932  0.1352
-100.00    0.157  1.2870  0.1719
 -90.00    0.000  1.3080  0.1960
 -80.00   -0.157  1.2870  0.2138
 -70.00   -0.307  1.1932  0.2170
 -60.00   -0.434  1.0397  0.2087
 -50.00   -0.529  0.8463  0.1941
 -40.00   -0.591  0.6376  0.1822
 -30.00   -0.637  0.4400  0.1893
 -20.00   -0.707  0.2778  0.2584
 -10.00   -0.289  0.1307  0.1142
  -4.17   -0.065  0.0451 -0.1210
  -3.17    0.038  0.0450 -0.1228
  -2.12    0.144  0.0449 -0.1242
  -1.08    0.251  0.0449 -0.1258
  -0.05    0.357  0.0450 -0.1267
  -0.04    0.357  0.0450 -0.1267
   1.17    0.482  0.0452 -0.1279
   2.34    0.600  0.0453 -0.1289
   3.51    0.719  0.0457 -0.1295
   4.68    0.833  0.0459 -0.1294
   5.86    0.944  0.0462 -0.1286
   7.03    1.050  0.0468 -0.1266
   8.20    1.136  0.0474 -0.1213
  10.81    1.175  0.0588 -0.0943
  13.42    1.029  0.1383 -0.0871
  16.04    0.993  0.1876 -0.0947
  18.65    1.016  0.2366 -0.1066
  21.26    1.010  0.2982 -0.1260
  23.87    0.980  0.3406 -0.1506
  26.49    0.950  0.3831 -0.1752
  29.10    0.920  0.4255 -0.1998
  31.71    0.898  0.4740 -0.2179
  34.32    0.881  0.5256 -0.2326
  36.94    0.865  0.5772 -0.2473
  39.55    0.848  0.6288 -0.2621
  42.16    0.826  0.6828 -0.2747
  44.77    0.802  0.7373 -0.2869
  47.39    0.779  0.7918 -0.2991
  50.00    0.756  0.8463 -0.3113
  60.00    0.620  1.0397 -0.3529
  70.00    0.439  1.1932 -0.3891
  80.00    0.225  1.2870 -0.4189
  90.00    0.000  1.3080 -0.4403
 100.00   -0.157  1.2870 -0.4580
 110.00   -0.307  1.1932 -0.4613
 120.00   -0.434  1.0397 -0.4529
 130.00   -0.529  0.8463 -0.4384
 140.00   -0.591  0.6376 -0.4264
 150.00   -0.637  0.4400 -0.4335
 160.00   -0.709  0.2780 -0.5033
 170.00   -0.354  0.1721 -0.4494
 180.00    0.000  0.1351 -0.0000
