AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.206
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  14.9518  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -4.48206  Zero lift angle of attack (deg)
  6.32323  Cn slope for zero lift (dimensionless)
  2.14474  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -3.02  Angle of attack for minimum CD (deg)
 0.00869837  Minimum CD value
-180.00    0.000  0.1498  0.0000
-170.00    0.397  0.1903  0.4000
-160.00    0.796  0.3064 -0.1405
-150.00    0.710  0.4838 -0.0625
-140.00    0.659  0.6998 -0.0070
-130.00    0.589  0.9273  0.0467
-120.00    0.483  1.1369  0.0994
-110.00    0.342  1.3016  0.1476
-100.00    0.175  1.3994  0.1862
 -90.00    0.000  1.4160  0.2103
 -80.00   -0.175  1.3994  0.2308
 -70.00   -0.342  1.3016  0.2351
 -60.00   -0.483  1.1369  0.2264
 -50.00   -0.589  0.9273  0.2105
 -40.00   -0.659  0.6998  0.1970
 -30.00   -0.710  0.4838  0.2036
 -20.00   -0.794  0.3062  0.2788
 -10.00   -0.294  0.1054  0.0905
  -6.04   -0.114  0.0259 -0.0969
  -5.04   -0.031  0.0161 -0.1251
  -4.09    0.044  0.0087 -0.1464
  -3.02    0.162  0.0087 -0.1480
  -2.02    0.272  0.0087 -0.1491
  -1.03    0.381  0.0088 -0.1502
  -0.02    0.491  0.0089 -0.1512
   1.03    0.610  0.0091 -0.1517
   2.06    0.723  0.0094 -0.1524
   3.09    0.836  0.0098 -0.1530
   4.13    0.944  0.0101 -0.1523
   5.16    1.049  0.0106 -0.1510
   6.19    1.142  0.0111 -0.1475
   8.38    1.252  0.0173 -0.1302
  10.57    1.260  0.0472 -0.1163
  12.76    1.305  0.0818 -0.1134
  14.95    1.315  0.1222 -0.1119
  17.14    1.234  0.2112 -0.1249
  19.33    1.188  0.2784 -0.1371
  21.52    1.125  0.3336 -0.1646
  23.71    1.096  0.3725 -0.1867
  25.90    1.068  0.4113 -0.2088
  28.09    1.039  0.4502 -0.2309
  30.29    1.014  0.4915 -0.2505
  32.48    0.996  0.5376 -0.2652
  34.67    0.980  0.5848 -0.2786
  36.86    0.964  0.6321 -0.2921
  39.05    0.948  0.6794 -0.3055
  41.24    0.929  0.7281 -0.3177
  43.43    0.907  0.7779 -0.3288
  45.62    0.885  0.8277 -0.3400
  47.81    0.863  0.8775 -0.3512
  50.00    0.841  0.9273 -0.3623
  60.00    0.690  1.1369 -0.4073
  70.00    0.488  1.3016 -0.4458
  80.00    0.250  1.3994 -0.4765
  90.00    0.000  1.4160 -0.4977
 100.00   -0.175  1.3994 -0.5181
 110.00   -0.342  1.3016 -0.5224
 120.00   -0.483  1.1369 -0.5137
 130.00   -0.589  0.9273 -0.4978
 140.00   -0.659  0.6998 -0.4843
 150.00   -0.710  0.4838 -0.4909
 160.00   -0.796  0.3064 -0.5666
 170.00   -0.397  0.1903 -0.5000
 180.00    0.000  0.1498  0.0000
