AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.207
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  14.9995  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -4.45331  Zero lift angle of attack (deg)
  6.32891  Cn slope for zero lift (dimensionless)
  2.14877  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -3.02  Angle of attack for minimum CD (deg)
 0.00875388  Minimum CD value
-180.00    0.000  0.1487  0.0000
-170.00    0.397  0.1892  0.4000
-160.00    0.796  0.3054 -0.1406
-150.00    0.710  0.4828 -0.0625
-140.00    0.659  0.6989 -0.0070
-130.00    0.589  0.9265  0.0467
-120.00    0.483  1.1364  0.0995
-110.00    0.342  1.3012  0.1477
-100.00    0.175  1.3991  0.1863
 -90.00    0.000  1.4160  0.2106
 -80.00   -0.175  1.3991  0.2310
 -70.00   -0.342  1.3012  0.2353
 -60.00   -0.483  1.1364  0.2265
 -50.00   -0.589  0.9265  0.2106
 -40.00   -0.659  0.6989  0.1971
 -30.00   -0.710  0.4828  0.2038
 -20.00   -0.794  0.3051  0.2791
 -10.00   -0.295  0.1054  0.0916
  -6.04   -0.115  0.0264 -0.0955
  -5.04   -0.034  0.0164 -0.1242
  -4.09    0.041  0.0088 -0.1461
  -3.02    0.159  0.0088 -0.1477
  -2.02    0.269  0.0088 -0.1488
  -1.03    0.378  0.0088 -0.1499
  -0.03    0.489  0.0089 -0.1509
   1.04    0.608  0.0092 -0.1514
   2.08    0.723  0.0094 -0.1521
   3.12    0.837  0.0098 -0.1528
   4.17    0.946  0.0101 -0.1520
   5.21    1.052  0.0106 -0.1507
   6.25    1.146  0.0112 -0.1471
   8.44    1.254  0.0175 -0.1296
  10.62    1.257  0.0480 -0.1157
  12.81    1.300  0.0834 -0.1129
  15.00    1.308  0.1241 -0.1118
  17.19    1.231  0.2115 -0.1247
  19.37    1.186  0.2785 -0.1370
  21.56    1.124  0.3332 -0.1644
  23.75    1.096  0.3720 -0.1865
  25.94    1.067  0.4109 -0.2086
  28.12    1.039  0.4498 -0.2307
  30.31    1.014  0.4911 -0.2501
  32.50    0.996  0.5371 -0.2648
  34.69    0.980  0.5844 -0.2782
  36.87    0.964  0.6316 -0.2917
  39.06    0.948  0.6788 -0.3051
  41.25    0.929  0.7276 -0.3172
  43.44    0.907  0.7773 -0.3284
  45.62    0.885  0.8270 -0.3396
  47.81    0.863  0.8768 -0.3507
  50.00    0.841  0.9265 -0.3619
  60.00    0.690  1.1364 -0.4068
  70.00    0.488  1.3012 -0.4454
  80.00    0.250  1.3991 -0.4762
  90.00    0.000  1.4160 -0.4974
 100.00   -0.175  1.3991 -0.5178
 110.00   -0.342  1.3012 -0.5222
 120.00   -0.483  1.1364 -0.5134
 130.00   -0.589  0.9265 -0.4975
 140.00   -0.659  0.6989 -0.4840
 150.00   -0.710  0.4828 -0.4906
 160.00   -0.796  0.3054 -0.5665
 170.00   -0.397  0.1892 -0.5000
 180.00    0.000  0.1487  0.0000
