AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.312
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  10.8117  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -3.55406  Zero lift angle of attack (deg)
  5.88446  Cn slope for zero lift (dimensionless)
  1.47541  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -2.12  Angle of attack for minimum CD (deg)
 0.0426632  Minimum CD value
-180.00    0.000  0.1336 -0.0000
-170.00    0.357  0.1708  0.3621
-160.00    0.714  0.2775 -0.1296
-150.00    0.642  0.4406 -0.0570
-140.00    0.596  0.6397 -0.0064
-130.00    0.533  0.8500  0.0425
-120.00    0.437  1.0448  0.0911
-110.00    0.310  1.1994  0.1362
-100.00    0.158  1.2938  0.1732
 -90.00    0.000  1.3150  0.1974
 -80.00   -0.158  1.2938  0.2154
 -70.00   -0.310  1.1994  0.2186
 -60.00   -0.437  1.0448  0.2102
 -50.00   -0.533  0.8500  0.1955
 -40.00   -0.596  0.6397  0.1836
 -30.00   -0.642  0.4406  0.1907
 -20.00   -0.712  0.2773  0.2602
 -10.00   -0.291  0.1291  0.1151
  -4.17   -0.065  0.0428 -0.1219
  -3.17    0.038  0.0428 -0.1237
  -2.12    0.145  0.0427 -0.1251
  -1.08    0.253  0.0427 -0.1268
  -0.05    0.359  0.0428 -0.1277
  -0.04    0.360  0.0428 -0.1277
   1.17    0.486  0.0430 -0.1288
   2.34    0.605  0.0431 -0.1298
   3.51    0.724  0.0434 -0.1305
   4.69    0.839  0.0437 -0.1303
   5.86    0.951  0.0440 -0.1295
   7.03    1.057  0.0446 -0.1276
   8.20    1.144  0.0452 -0.1222
  10.81    1.184  0.0567 -0.0950
  13.42    1.036  0.1368 -0.0877
  16.04    1.001  0.1864 -0.0954
  18.65    1.023  0.2358 -0.1074
  21.26    1.018  0.2978 -0.1269
  23.87    0.987  0.3406 -0.1517
  26.49    0.957  0.3833 -0.1765
  29.10    0.926  0.4260 -0.2012
  31.71    0.905  0.4749 -0.2195
  34.32    0.888  0.5269 -0.2343
  36.94    0.871  0.5788 -0.2491
  39.55    0.854  0.6308 -0.2640
  42.16    0.832  0.6852 -0.2767
  44.77    0.808  0.7401 -0.2890
  47.39    0.785  0.7951 -0.3013
  50.00    0.761  0.8500 -0.3136
  60.00    0.625  1.0448 -0.3555
  70.00    0.442  1.1994 -0.3920
  80.00    0.226  1.2938 -0.4219
  90.00    0.000  1.3150 -0.4435
 100.00   -0.158  1.2938 -0.4613
 110.00   -0.310  1.1994 -0.4647
 120.00   -0.437  1.0448 -0.4562
 130.00   -0.533  0.8500 -0.4416
 140.00   -0.596  0.6397 -0.4296
 150.00   -0.642  0.4406 -0.4367
 160.00   -0.714  0.2775 -0.5070
 170.00   -0.357  0.1708 -0.4526
 180.00    0.000  0.1336 -0.0000
