AeroDyn airfoil file.  Compatible with AeroDyn v13.0.
Interpolated thickness: 0.948
   1  Number of airfoil tables in this file
     9990  Reynolds number in millions.  For efficiency, make very large if only one table.
  10.6391  Stall angle (deg)
        0  No longer used, enter zero
        0  No longer used, enter zero
        0  No longer used, enter zero
 -2.06087  Zero lift angle of attack (deg)
 0.774522  Cn slope for zero lift (dimensionless)
 0.171678  Cn at stall value for positive angle of attack
     -0.8  Cn at stall value for negative angle of attack
    -2.12  Angle of attack for minimum CD (deg)
 0.326771  Minimum CD value
-180.00    0.000  0.3336 -0.0001
-170.00    0.027  0.3365  0.0273
-160.00    0.054  0.3445 -0.0099
-150.00    0.049  0.3569 -0.0044
-140.00    0.045  0.3719 -0.0006
-130.00    0.040  0.3878  0.0031
-120.00    0.033  0.4025  0.0068
-110.00    0.023  0.4142  0.0102
-100.00    0.012  0.4213  0.0130
 -90.00    0.000  0.4229  0.0148
 -80.00   -0.012  0.4213  0.0162
 -70.00   -0.023  0.4142  0.0164
 -60.00   -0.033  0.4025  0.0158
 -50.00   -0.040  0.3878  0.0147
 -40.00   -0.045  0.3719  0.0138
 -30.00   -0.048  0.3569  0.0143
 -20.00   -0.054  0.3445  0.0196
 -10.00   -0.022  0.3333  0.0086
  -4.17   -0.005  0.3268 -0.0093
  -3.17    0.003  0.3268 -0.0094
  -2.12    0.011  0.3268 -0.0095
  -1.08    0.019  0.3268 -0.0097
  -0.05    0.027  0.3268 -0.0097
  -0.00    0.027  0.3268 -0.0097
   1.15    0.037  0.3268 -0.0098
   2.29    0.046  0.3268 -0.0099
   3.44    0.055  0.3268 -0.0100
   4.58    0.064  0.3268 -0.0099
   5.73    0.072  0.3269 -0.0099
   6.87    0.080  0.3269 -0.0097
   8.02    0.087  0.3270 -0.0093
  10.64    0.090  0.3278 -0.0073
  13.26    0.078  0.3339 -0.0067
  15.89    0.076  0.3376 -0.0073
  18.51    0.077  0.3414 -0.0082
  21.14    0.077  0.3461 -0.0097
  23.76    0.075  0.3493 -0.0116
  26.38    0.072  0.3525 -0.0134
  29.01    0.070  0.3558 -0.0153
  31.63    0.068  0.3594 -0.0167
  34.26    0.067  0.3634 -0.0178
  36.88    0.066  0.3673 -0.0189
  39.50    0.065  0.3712 -0.0200
  42.13    0.063  0.3753 -0.0210
  44.75    0.061  0.3795 -0.0219
  47.38    0.059  0.3836 -0.0229
  50.00    0.058  0.3878 -0.0238
  60.00    0.047  0.4025 -0.0270
  70.00    0.033  0.4142 -0.0297
  80.00    0.017  0.4213 -0.0320
  90.00    0.000  0.4229 -0.0336
 100.00   -0.012  0.4213 -0.0350
 110.00   -0.023  0.4142 -0.0352
 120.00   -0.033  0.4025 -0.0346
 130.00   -0.040  0.3878 -0.0335
 140.00   -0.045  0.3719 -0.0326
 150.00   -0.048  0.3569 -0.0331
 160.00   -0.054  0.3445 -0.0384
 170.00   -0.027  0.3365 -0.0343
 180.00    0.000  0.3336 -0.0001
