-0.000529 	-0.008692 	0.153009 	0.002898 	-0.013859 	-0.000805 	
-0.000467 	-0.010522 	0.185248 	0.003391 	-0.016081 	-0.000906 	
-0.000418 	-0.012358 	0.218655 	0.003884 	-0.018137 	-0.000985 	
-0.000399 	-0.014452 	0.258209 	0.004434 	-0.020401 	-0.001058 	
-0.000434 	-0.015536 	0.279231 	0.004755 	-0.021593 	-0.001092 	
-0.000467 	-0.016710 	0.302648 	0.005087 	-0.022942 	-0.001127 	
-0.000492 	-0.018977 	0.350159 	0.005767 	-0.025740 	-0.001188 	
-0.000410 	-0.021580 	0.409193 	0.007042 	-0.029226 	-0.001253 	
-0.000180 	-0.026860 	0.543550 	0.009934 	-0.036430 	-0.001356 	
0.000058 	-0.031509 	0.678745 	0.012754 	-0.042625 	-0.001406 	
0.000276 	-0.035298 	0.801234 	0.014961 	-0.046830 	-0.001417 	
0.000498 	-0.039085 	0.932735 	0.016587 	-0.049111 	-0.001413 	
0.000595 	-0.040981 	1.000000 	0.016855 	-0.049271 	-0.001412 	

90 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
0.000000 	0.000000 	-0.000001 	0.000000 	0.000004 	0.000000 	
0.000000 	0.000000 	-0.000001 	0.000000 	0.000006 	0.000000 	
0.000000 	0.000000 	-0.000002 	0.000000 	0.000007 	0.000001 	
0.000000 	0.000000 	-0.000003 	0.000000 	0.000009 	0.000001 	
0.000000 	0.000000 	-0.000004 	0.000000 	0.000010 	0.000001 	
0.000000 	0.000000 	-0.000005 	0.000000 	0.000011 	0.000001 	
0.000000 	0.000001 	-0.000014 	0.000000 	0.000021 	0.000002 	
0.000000 	0.000001 	-0.000017 	0.000000 	0.000024 	0.000002 	
0.000000 	0.000001 	-0.000019 	0.000000 	0.000026 	0.000002 	
0.000001 	0.000010 	-0.000147 	-0.000002 	0.000078 	0.000005 	
0.000001 	0.000019 	-0.000278 	-0.000006 	0.000112 	0.000007 	
0.000001 	0.000031 	-0.000455 	-0.000006 	0.000155 	0.000011 	
-0.000002 	0.000064 	-0.000900 	-0.000001 	0.000267 	0.000021 	
-0.000003 	0.000096 	-0.001293 	0.000013 	0.000364 	0.000031 	
-0.000007 	0.000164 	-0.002056 	0.000036 	0.000509 	0.000047 	
-0.000012 	0.000299 	-0.003491 	0.000055 	0.000714 	0.000069 	
-0.000011 	0.000516 	-0.005709 	0.000082 	0.000963 	0.000095 	
-0.000008 	0.000664 	-0.007209 	0.000101 	0.001107 	0.000110 	
-0.000001 	0.000911 	-0.009693 	0.000130 	0.001320 	0.000132 	
0.000012 	0.001203 	-0.012633 	0.000162 	0.001552 	0.000155 	
0.000069 	0.001540 	-0.016083 	0.000227 	0.001828 	0.000182 	
0.000068 	0.001943 	-0.020148 	0.000307 	0.002144 	0.000211 	
0.000070 	0.002919 	-0.030224 	0.000500 	0.002776 	0.000265 	
0.000110 	0.003253 	-0.033813 	0.000569 	0.002977 	0.000282 	
0.000140 	0.004104 	-0.042999 	0.000756 	0.003490 	0.000321 	
0.000122 	0.004827 	-0.050922 	0.000927 	0.003890 	0.000349 	
0.000108 	0.005531 	-0.058822 	0.001089 	0.004228 	0.000371 	
0.000102 	0.006314 	-0.067815 	0.001277 	0.004563 	0.000393 	
0.000108 	0.006709 	-0.072449 	0.001377 	0.004724 	0.000403 	
0.000114 	0.007135 	-0.077484 	0.001497 	0.004895 	0.000414 	
0.000115 	0.007959 	-0.087309 	0.001759 	0.005214 	0.000434 	
0.000099 	0.008920 	-0.098879 	0.002066 	0.005542 	0.000454 	
0.000059 	0.010858 	-0.122630 	0.002753 	0.006003 	0.000482 	
0.000022 	0.012546 	-0.143482 	0.003417 	0.006163 	0.000494 	
-0.000006 	0.013922 	-0.160334 	0.003925 	0.006140 	0.000499 	
-0.000030 	0.015309 	-0.177074 	0.004290 	0.006068 	0.000501 	
-0.000041 	0.016002 	-0.185360 	0.004352 	0.006058 	0.000501 	


MODE # 2 

Frequency: 1.150838e+00: 
Damping 2.014873e+00: 

0 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	
0.000000 	0.000000 	0.000001 	0.000000 	-0.000007 	0.000001 	
0.000000 	0.000000 	0.000002 	0.000001 	-0.000009 	0.000001 	
0.000000 	0.000000 	0.000003 	0.000001 	-0.000011 	0.000002 	
0.000000 	0.000001 	0.000004 	0.000001 	-0.000013 	0.000002 	
0.000000 	0.000001 	0.000005 	0.000001 	-0.000016 	0.000003 	
0.000000 	0.000001 	0.000007 	0.000001 	-0.000018 	0.000003 	
0.000000 	0.000003 	0.000021 	0.000002 	-0.000033 	0.000005 	
0.000000 	0.000004 	0.000026 	0.000003 	-0.000037 	0.000006 	
0.000000 	0.000005 	0.000030 	0.000003 	-0.000041 	0.000007 	
0.000002 	0.000040 	0.000235 	0.000015 	-0.000126 	0.000022 	
0.000005 	0.000078 	0.000450 	0.000030 	-0.000186 	0.000032 	
0.000006 	0.000127 	0.000745 	0.000042 	-0.000263 	0.000042 	
0.000010 	0.000238 	0.001516 	0.000081 	-0.000471 	0.000060 	
0.000012 	0.000318 	0.002219 	0.000166 	-0.000656 	0.000067 	
0.000018 	0.000443 	0.003620 	0.000307 	-0.000948 	0.000072 	
0.000028 	0.000618 	0.006352 	0.000567 	-0.001388 	0.000073 	
0.000026 	0.000804 	0.010776 	0.000911 	-0.001967 	0.000066 	
0.000020 	0.000893 	0.013888 	0.001122 	-0.002328 	0.000059 	
0.000004 	0.000994 	0.019235 	0.001462 	-0.002900 	0.000045 	
-0.000024 	0.001052 	0.025855 	0.001869 	-0.003579 	0.000024 	
-0.000164 	0.001002 	0.034066 	0.002325 	-0.004456 	-0.000006 	
-0.000168 	0.000936 	0.044345 	0.002832 	-0.005556 	-0.000057 	
-0.000191 	0.000485 	0.072314 	0.003916 	-0.008109 	-0.000159 	
-0.000318 	0.000207 	0.083057 	0.004312 	-0.009043 	-0.000189 	
-0.000426 	-0.000511 	0.112545 	0.005342 	-0.011703 	-0.000284 	
-0.000381 	-0.001188 	0.140366 	0.006158 	-0.014098 	-0.000363 	
-0.000344 	-0.001941 	0.170174 	0.006915 	-0.016393 	-0.000423 	
-0.000336 	-0.002863 	0.206545 	0.007713 	-0.019002 	-0.000477 	
-0.000371 	-0.003367 	0.226294 	0.008151 	-0.020404 	-0.000500 	
-0.000408 	-0.003921 	0.248628 	0.008592 	-0.022012 	-0.000524 	
-0.000445 	-0.004999 	0.294951 	0.009447 	-0.025404 	-0.000564 	
-0.000362 	-0.006223 	0.354124 	0.010946 	-0.029717 	-0.000606 	
-0.000122 	-0.008751 	0.494306 	0.014067 	-0.038850 	-0.000680 	
0.000136 	-0.011034 	0.640858 	0.016811 	-0.046846 	-0.000714 	
0.000382 	-0.012897 	0.776669 	0.018827 	-0.052309 	-0.000715 	
0.000642 	-0.014735 	0.924230 	0.020282 	-0.055295 	-0.000704 	
0.000753 	-0.015655 	1.000000 	0.020520 	-0.055511 	-0.000702 	

90 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	
0.000000 	-0.000000 	0.000002 	-0.000001 	-0.000011 	-0.000000 	
0.000000 	-0.000000 	0.000003 	-0.000001 	-0.000014 	-0.000000 	
0.000000 	-0.000000 	0.000004 	-0.000001 	-0.000018 	-0.000000 	
0.000000 	-0.000000 	0.000006 	-0.000001 	-0.000021 	-0.000000 	
0.000000 	-0.000000 	0.000009 	-0.000002 	-0.000025 	-0.000000 	
0.000000 	-0.000000 	0.000011 	-0.000002 	-0.000029 	-0.000000 	
0.000000 	-0.000000 	0.000034 	-0.000004 	-0.000053 	-0.000001 	
0.000000 	-0.000001 	0.000042 	-0.000004 	-0.000059 	-0.000001 	
0.000000 	-0.000001 	0.000048 	-0.000004 	-0.000064 	-0.000001 	
-0.000000 	-0.000003 	0.000365 	-0.000007 	-0.000190 	-0.000001 	
-0.000000 	-0.000005 	0.000687 	-0.000004 	-0.000272 	-0.000001 	
0.000001 	-0.000008 	0.001114 	-0.000015 	-0.000374 	-0.000004 	
0.000007 	-0.000028 	0.002176 	-0.000073 	-0.000631 	-0.000016 	
0.000011 	-0.000057 	0.003097 	-0.000206 	-0.000847 	-0.000030 	
0.000019 	-0.000131 	0.004851 	-0.000436 	-0.001163 	-0.000053 	
0.000030 	-0.000300 	0.008084 	-0.000757 	-0.001589 	-0.000087 	
0.000029 	-0.000584 	0.012934 	-0.001189 	-0.002072 	-0.000129 	
0.000022 	-0.000783 	0.016126 	-0.001467 	-0.002333 	-0.000152 	
0.000008 	-0.001118 	0.021274 	-0.001911 	-0.002692 	-0.000185 	
-0.000018 	-0.001513 	0.027153 	-0.002435 	-0.003042 	-0.000219 	
-0.000128 	-0.001911 	0.033722 	-0.003142 	-0.003404 	-0.000265 	
-0.000127 	-0.002486 	0.041007 	-0.004025 	-0.003744 	-0.000298 	
-0.000132 	-0.003793 	0.057138 	-0.006106 	-0.004134 	-0.000346 	
-0.000191 	-0.004140 	0.062267 	-0.006876 	-0.004155 	-0.000364 	
-0.000228 	-0.005118 	0.073748 	-0.009040 	-0.003950 	-0.000381 	
-0.000209 	-0.005963 	0.081610 	-0.011004 	-0.003496 	-0.000375 	
-0.000197 	-0.006710 	0.087637 	-0.012937 	-0.002844 	-0.000366 	
-0.000191 	-0.007450 	0.092274 	-0.015189 	-0.001868 	-0.000355 	
-0.000191 	-0.007771 	0.093729 	-0.016438 	-0.001246 	-0.000351 	
-0.000190 	-0.008103 	0.094467 	-0.017867 	-0.000462 	-0.000345 	
-0.000182 	-0.008726 	0.093243 	-0.020959 	0.001422 	-0.000333 	
-0.000190 	-0.009489 	0.087279 	-0.025375 	0.004247 	-0.000308 	
-0.000244 	-0.010857 	0.055730 	-0.035434 	0.011588 	-0.000245 	
-0.000337 	-0.011870 	0.002916 	-0.045259 	0.019473 	-0.000202 	
-0.000451 	-0.012658 	-0.058847 	-0.052803 	0.025662 	-0.000194 	
-0.000593 	-0.013482 	-0.134149 	-0.058215 	0.029361 	-0.000203 	
-0.000653 	-0.013878 	-0.174508 	-0.059107 	0.029646 	-0.000204 	


MODE # 3 

Frequency: 1.209704e+00: 
Damping 2.002018e-03: 

0 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	
-0.000001 	-0.000004 	-0.000000 	0.000000 	0.000002 	-0.000027 	
-0.000001 	-0.000007 	-0.000001 	0.000000 	0.000003 	-0.000036 	
-0.000001 	-0.000011 	-0.000001 	0.000000 	0.000004 	-0.000045 	
-0.000002 	-0.000016 	-0.000001 	0.000000 	0.000005 	-0.000054 	
-0.000002 	-0.000022 	-0.000002 	0.000000 	0.000006 	-0.000063 	
-0.000002 	-0.000029 	-0.000003 	0.000000 	0.000006 	-0.000073 	
-0.000004 	-0.000087 	-0.000008 	0.000000 	0.000012 	-0.000135 	
-0.000005 	-0.000106 	-0.000009 	0.000000 	0.000014 	-0.000152 	
-0.000006 	-0.000122 	-0.000011 	0.000000 	0.000015 	-0.000165 	
-0.000056 	-0.000966 	-0.000088 	-0.000001 	0.000049 	-0.000522 	
-0.000124 	-0.001855 	-0.000171 	-0.000003 	0.000070 	-0.000753 	
-0.000139 	-0.003024 	-0.000279 	-0.000002 	0.000092 	-0.001010 	
-0.000136 	-0.005800 	-0.000521 	0.000018 	0.000133 	-0.001597 	
-0.000131 	-0.008065 	-0.000701 	0.000058 	0.000155 	-0.002022 	
-0.000116 	-0.012102 	-0.000991 	0.000135 	0.000177 	-0.002589 	
-0.000130 	-0.019044 	-0.001436 	0.000224 	0.000200 	-0.003315 	
-0.000140 	-0.028867 	-0.002001 	0.000254 	0.000224 	-0.004092 	
-0.000138 	-0.035100 	-0.002334 	0.000251 	0.000236 	-0.004502 	
-0.000137 	-0.044914 	-0.002836 	0.000229 	0.000253 	-0.005069 	
-0.000146 	-0.055878 	-0.003372 	0.000167 	0.000269 	-0.005621 	
-0.000076 	-0.067969 	-0.003938 	-0.000236 	0.000282 	-0.006179 	
0.000011 	-0.081210 	-0.004539 	-0.000240 	0.000301 	-0.006743 	
0.000240 	-0.111237 	-0.005905 	-0.000267 	0.000359 	-0.007916 	
0.000312 	-0.121362 	-0.006371 	-0.000486 	0.000380 	-0.008292 	
0.000485 	-0.146226 	-0.007557 	-0.000703 	0.000441 	-0.009170 	
0.000653 	-0.166687 	-0.008579 	-0.000689 	0.000496 	-0.009868 	
0.000806 	-0.186570 	-0.009608 	-0.000681 	0.000547 	-0.010535 	
0.000992 	-0.208924 	-0.010801 	-0.000699 	0.000602 	-0.011277 	
0.001069 	-0.220389 	-0.011421 	-0.000741 	0.000628 	-0.011657 	
0.001184 	-0.232841 	-0.012103 	-0.000786 	0.000656 	-0.012074 	
0.001426 	-0.257195 	-0.013450 	-0.000849 	0.000707 	-0.012925 	
0.001414 	-0.286043 	-0.015029 	-0.000844 	0.000755 	-0.013886 	
0.001392 	-0.346118 	-0.018235 	-0.000779 	0.000785 	-0.015331 	
0.001376 	-0.399968 	-0.020864 	-0.000674 	0.000739 	-0.016120 	
0.001299 	-0.444572 	-0.022796 	-0.000573 	0.000672 	-0.016479 	
0.001059 	-0.489857 	-0.024547 	-0.000489 	0.000621 	-0.016617 	
0.001040 	-0.512573 	-0.025390 	-0.000474 	0.000616 	-0.016624 	

90 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	-0.000000 	
-0.000000 	0.000008 	0.000000 	-0.000000 	-0.000002 	0.000053 	
-0.000001 	0.000014 	0.000000 	-0.000000 	-0.000002 	0.000070 	
-0.000001 	0.000022 	0.000001 	-0.000000 	-0.000003 	0.000087 	
-0.000001 	0.000031 	0.000001 	-0.000000 	-0.000003 	0.000105 	
-0.000001 	0.000043 	0.000001 	-0.000000 	-0.000004 	0.000122 	
-0.000001 	0.000056 	0.000002 	-0.000000 	-0.000004 	0.000139 	
-0.000002 	0.000167 	0.000005 	-0.000000 	-0.000008 	0.000259 	
-0.000003 	0.000204 	0.000006 	-0.000000 	-0.000009 	0.000292 	
-0.000001 	0.000234 	0.000007 	-0.000000 	-0.000010 	0.000317 	
0.000068 	0.001859 	0.000065 	0.000001 	-0.000039 	0.001004 	
0.000182 	0.003571 	0.000131 	0.000002 	-0.000056 	0.001449 	
0.000194 	0.005824 	0.000215 	-0.000003 	-0.000068 	0.001949 	
0.000159 	0.011188 	0.000370 	-0.000040 	-0.000072 	0.003090 	
0.000131 	0.015571 	0.000448 	-0.000114 	-0.000051 	0.003917 	
0.000077 	0.023397 	0.000493 	-0.000258 	-0.000001 	0.005023 	
0.000070 	0.036875 	0.000406 	-0.000433 	0.000079 	0.006439 	
0.000056 	0.055970 	0.000072 	-0.000493 	0.000177 	0.007960 	
0.000036 	0.068099 	-0.000225 	-0.000488 	0.000233 	0.008764 	
0.000013 	0.087209 	-0.000782 	-0.000446 	0.000312 	0.009875 	
0.000010 	0.108576 	-0.001502 	-0.000329 	0.000394 	0.010959 	
-0.000118 	0.132156 	-0.002406 	0.000464 	0.000496 	0.012056 	
-0.000312 	0.158002 	-0.003517 	0.000485 	0.000594 	0.013167 	
-0.000807 	0.216660 	-0.006162 	0.000574 	0.000696 	0.015469 	
-0.000942 	0.236449 	-0.007031 	0.001016 	0.000706 	0.016206 	
-0.001300 	0.285051 	-0.008991 	0.001483 	0.000684 	0.017926 	
-0.001661 	0.325052 	-0.010357 	0.001503 	0.000608 	0.019290 	
-0.001986 	0.363920 	-0.011406 	0.001538 	0.000490 	0.020591 	
-0.002375 	0.407607 	-0.012212 	0.001636 	0.000319 	0.022037 	
-0.002534 	0.430009 	-0.012467 	0.001757 	0.000215 	0.022776 	
-0.002768 	0.454336 	-0.012610 	0.001889 	0.000089 	0.023585 	
-0.003260 	0.501899 	-0.012471 	0.002113 	-0.000199 	0.025237 	
-0.003264 	0.558212 	-0.011624 	0.002280 	-0.000594 	0.027099 	
-0.003265 	0.675411 	-0.007385 	0.002589 	-0.001485 	0.029899 	
-0.003260 	0.780424 	-0.000878 	0.002860 	-0.002310 	0.031430 	
-0.003124 	0.867397 	0.006263 	0.003060 	-0.002892 	0.032128 	
-0.002659 	0.955702 	0.014657 	0.003205 	-0.003219 	0.032400 	
-0.002621 	1.000000 	0.019078 	0.003228 	-0.003244 	0.032416 	


MODE # 4 

Frequency: 1.210119e+00: 
Damping 1.728228e-03: 

0 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
-0.000001 	0.000008 	0.000000 	-0.000000 	-0.000002 	0.000053 	
-0.000001 	0.000014 	0.000000 	-0.000000 	-0.000002 	0.000070 	
-0.000001 	0.000022 	0.000001 	-0.000000 	-0.000003 	0.000087 	
-0.000002 	0.000031 	0.000001 	-0.000000 	-0.000003 	0.000105 	
-0.000002 	0.000043 	0.000001 	-0.000000 	-0.000004 	0.000122 	
-0.000002 	0.000056 	0.000002 	-0.000000 	-0.000004 	0.000139 	
-0.000004 	0.000167 	0.000005 	-0.000000 	-0.000008 	0.000259 	
-0.000005 	0.000204 	0.000006 	-0.000000 	-0.000009 	0.000292 	
-0.000004 	0.000234 	0.000007 	-0.000000 	-0.000010 	0.000317 	
0.000062 	0.001859 	0.000067 	0.000001 	-0.000040 	0.001004 	
0.000174 	0.003572 	0.000137 	0.000001 	-0.000059 	0.001450 	
0.000183 	0.005825 	0.000224 	-0.000004 	-0.000071 	0.001950 	
0.000144 	0.011193 	0.000390 	-0.000043 	-0.000079 	0.003092 	
0.000113 	0.015580 	0.000480 	-0.000122 	-0.000061 	0.003920 	
0.000056 	0.023412 	0.000547 	-0.000275 	-0.000016 	0.005027 	
0.000045 	0.036901 	0.000507 	-0.000461 	0.000054 	0.006445 	
0.000025 	0.056013 	0.000255 	-0.000537 	0.000140 	0.007967 	
0.000002 	0.068153 	0.000018 	-0.000543 	0.000187 	0.008771 	
-0.000025 	0.087280 	-0.000430 	-0.000516 	0.000251 	0.009883 	
-0.000032 	0.108666 	-0.001009 	-0.000418 	0.000316 	0.010968 	
-0.000168 	0.132269 	-0.001731 	0.000352 	0.000394 	0.012065 	
-0.000366 	0.158135 	-0.002603 	0.000341 	0.000460 	0.013177 	
-0.000870 	0.216831 	-0.004549 	0.000360 	0.000481 	0.015478 	
-0.001011 	0.236634 	-0.005132 	0.000779 	0.000459 	0.016215 	
-0.001378 	0.285260 	-0.006265 	0.001184 	0.000341 	0.017932 	
-0.001742 	0.325271 	-0.006800 	0.001149 	0.000171 	0.019295 	
-0.002070 	0.364145 	-0.006912 	0.001136 	-0.000042 	0.020594 	
-0.002462 	0.407836 	-0.006519 	0.001183 	-0.000329 	0.022037 	
-0.002624 	0.430238 	-0.006099 	0.001279 	-0.000497 	0.022776 	
-0.002861 	0.454566 	-0.005459 	0.001383 	-0.000699 	0.023584 	
-0.003359 	0.502124 	-0.003636 	0.001550 	-0.001155 	0.025233 	
-0.003363 	0.558423 	-0.000499 	0.001675 	-0.001774 	0.027091 	
-0.003361 	0.675577 	0.009584 	0.001931 	-0.003175 	0.029886 	
-0.003348 	0.780537 	0.022688 	0.002200 	-0.004482 	0.031415 	
-0.003203 	0.867464 	0.036261 	0.002433 	-0.005410 	0.032112 	
-0.002728 	0.955723 	0.051863 	0.002622 	-0.005934 	0.032385 	
-0.002684 	1.000000 	0.060011 	0.002655 	-0.005974 	0.032401 	

90 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
-0.000001 	-0.000007 	-0.000001 	0.000000 	0.000003 	-0.000047 	
-0.000001 	-0.000012 	-0.000001 	0.000000 	0.000005 	-0.000062 	
-0.000001 	-0.000020 	-0.000001 	0.000000 	0.000006 	-0.000078 	
-0.000002 	-0.000028 	-0.000002 	0.000000 	0.000007 	-0.000093 	
-0.000002 	-0.000038 	-0.000003 	0.000000 	0.000008 	-0.000109 	
-0.000002 	-0.000050 	-0.000004 	0.000000 	0.000009 	-0.000125 	
-0.000004 	-0.000149 	-0.000011 	0.000000 	0.000017 	-0.000231 	
-0.000005 	-0.000182 	-0.000013 	0.000000 	0.000019 	-0.000261 	
-0.000007 	-0.000209 	-0.000015 	0.000000 	0.000021 	-0.000283 	
-0.000085 	-0.001659 	-0.000127 	-0.000002 	0.000071 	-0.000896 	
-0.000196 	-0.003186 	-0.000249 	-0.000004 	0.000103 	-0.001293 	
-0.000217 	-0.005193 	-0.000405 	-0.000001 	0.000133 	-0.001736 	
-0.000204 	-0.009967 	-0.000749 	0.000033 	0.000186 	-0.002747 	
-0.000190 	-0.013862 	-0.000998 	0.000103 	0.000210 	-0.003479 	
-0.000157 	-0.020810 	-0.001381 	0.000238 	0.000228 	-0.004457 	
-0.000171 	-0.032762 	-0.001936 	0.000395 	0.000242 	-0.005708 	
-0.000178 	-0.049679 	-0.002595 	0.000452 	0.000252 	-0.007049 	
-0.000170 	-0.060417 	-0.002965 	0.000451 	0.000257 	-0.007757 	
-0.000162 	-0.077326 	-0.003501 	0.000417 	0.000265 	-0.008735 	
-0.000170 	-0.096222 	-0.004055 	0.000318 	0.000273 	-0.009689 	
-0.000049 	-0.117063 	-0.004618 	-0.000371 	0.000274 	-0.010652 	
0.000108 	-0.139891 	-0.005198 	-0.000372 	0.000286 	-0.011626 	
0.000517 	-0.191666 	-0.006548 	-0.000408 	0.000366 	-0.013650 	
0.000642 	-0.209128 	-0.007033 	-0.000783 	0.000402 	-0.014298 	
0.000948 	-0.252005 	-0.008363 	-0.001151 	0.000517 	-0.015812 	
0.001247 	-0.287287 	-0.009626 	-0.001125 	0.000636 	-0.017015 	
0.001518 	-0.321571 	-0.011006 	-0.001113 	0.000761 	-0.018164 	
0.001846 	-0.360111 	-0.012737 	-0.001148 	0.000907 	-0.019442 	
0.001981 	-0.379876 	-0.013691 	-0.001225 	0.000984 	-0.020096 	
0.002183 	-0.401343 	-0.014782 	-0.001307 	0.001072 	-0.020812 	
0.002607 	-0.443320 	-0.017076 	-0.001429 	0.001253 	-0.022277 	
0.002593 	-0.493036 	-0.020007 	-0.001458 	0.001468 	-0.023929 	
0.002565 	-0.596548 	-0.026843 	-0.001442 	0.001840 	-0.026413 	
0.002542 	-0.689321 	-0.033582 	-0.001376 	0.002079 	-0.027771 	
0.002411 	-0.766164 	-0.039440 	-0.001298 	0.002194 	-0.028389 	
0.001995 	-0.844181 	-0.045496 	-0.001228 	0.002236 	-0.028627 	
0.001961 	-0.883317 	-0.048553 	-0.001214 	0.002238 	-0.028640 	


MODE # 5 

Frequency: 2.113827e+00: 
Damping 3.722119e-01: 

0 deg Mode Shape:
U_x          U_y          U_z          theta_x     theta_y     theta_z 
0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
0.000000 	0.000000 	0.000006 	-0.000000 	-0.000043 	0.000002 	
0.000000 	0.000000 	0.000011 	-0.000001 	-0.000057 	0.000002 	
0.000000 	0.000001 	0.000018 	-0.000001 	-0.000071 	0.000003 	
0.000000 	0.000001 	0.000026 	-0.000001 	-0.000085 	0.000003 	
0.000000 	0.000001 	0.000035 	-0.000001 	-0.000099 	0.000004 	
0.000000 	0.000002 	0.000046 	-0.000001 	-0.000114 	0.000004 	
0.000000 	0.000005 	0.000136 	-0.000002 	-0.000209 	0.000009 	
0.000000 	0.000007 	0.000165 	-0.000003 	-0.000235 	0.000010 	
0.000000 	0.000008 	0.000190 	-0.000002 	-0.000255 	0.000011 	
0.000002 	0.000069 	0.001443 	0.000025 	-0.000754 	0.000041 	
0.000008 	0.000139 	0.002713 	0.000069 	-0.001078 	0.000059 	
0.000014 	0.000228 	0.004400 	0.000081 	-0.001475 	0.000072 	
0.000035 	0.000398 	0.008576 	0.000076 	-0.002472 	0.000082 	
0.000048 	0.000494 	0.012175 	0.000055 	-0.003297 	0.000069 	
0.000079 	0.000585 	0.018997 	0.000006 	-0.004499 	0.000033 	
0.000122 	0.000601 	0.031455 	0.000082 	-0.006101 	-0.000022 	
0.000115 	0.000459 	0.049985 	0.000183 	-0.007875 	-0.000086 	
0.000091 	0.000309 	0.062091 	0.000235 	-0.008813 	-0.000120 	
0.000035 	0.000019 	0.081459 	0.000330 	-0.010070 	-0.000161 	
-0.000061 	-0.000351 	0.103325 	0.000468 	-0.011245 	-0.000196 	
-0.000471 	-0.000801 	0.127534 	0.000572 	-0.012367 	-0.000226 	
-0.000480 	-0.001282 	0.153914 	0.000634 	-0.013301 	-0.000238 	
-0.000528 	-0.002136 	0.210262 	0.000749 	-0.013841 	-0.000153 	
-0.000732 	-0.002305 	0.227427 	0.000803 	-0.013560 	-0.000095 	
-0.000873 	-0.002329 	0.263923 	0.000890 	-0.011726 	0.000104 	
-0.000845 	-0.001882 	0.286452 	0.000946 	-0.009039 	0.000318 	
-0.000837 	-0.001049 	0.300956 	0.000936 	-0.005674 	0.000543 	
-0.000849 	0.000329 	0.308048 	0.000892 	-0.001002 	0.000810 	
-0.000855 	0.001208 	0.307673 	0.000786 	0.001838 	0.000954 	
-0.000858 	0.002292 	0.303961 	0.000730 	0.005346 	0.001118 	
-0.000866 	0.004788 	0.285970 	0.000585 	0.013506 	0.001455 	
